23246,5415,Brown Envelope (Manila) — 6&quot; x 3 1/2&quot; (Item No: 27-1),5516,Mr Muscle Kiwi Kleen Toilet Bowl Bloo Cleaner 6 x 50g (Item No: F03-08) A3R1B31,0.571428571,3634,Brown Envelope - Manila - 6-inch x 9-inch
27739,5416,Brown Envelope (Manila) — 9.4&quot; x 4.5&quot; (Item No: 27-5),7556,WP-LB5-V06 LAMBO PANELS Brown - Panel Size :61cm x 180cm x 5Panels | Folded size : 68 x 194x 54CM | Open Length : 310cm (Item No : G05-159),0.771428571,3639,Brown Envelope - Manila - 9.5-inch x 4-inch
31524,6700,Brown Envelope Window (Manila) — 9½&quot; x 4½&quot; (Item No: 27-7),6259,HSM Securio B22C Document Shredder — 3.9 x 30mm - Cross-Cut - 14 sheets 70gsm paper - 33L,0.555555556,3637,Brown Envelope Window - Manila - 9.5-inch x 4.5-inch
12201,2467,Buffalo MiniStation™ Extreme - 500GB (Black),18763,ASUS  X455L-JWX360T Notebook - Black/ 14/ i3-5005U/ 4G[ON BD]/ 500G/ DVD/ NVIDIA GeForce® 920M/ Win 10/ Bag inside ,0.627906977,19088,Buffalo MiniStation 1 TB USB 3.0 Por (Item No. GV160508131278)
11195,2538,Buffalo MiniStation™ Extreme - 500GB (Red),3348,ASUS EeeBook E202SA Notebook Red/ 11.6/N3050/2G[ON BD]/500G/W10 (Item No : ASFD0011T) A4R2B1 EOL 30/09/2016,0.627906977,19088,Buffalo MiniStation 1 TB USB 3.0 Por (Item No. GV160508131278)
16681,2460,Buffalo MiniStation™ Plus - 500GB (Black),18763,ASUS  X455L-JWX360T Notebook - Black/ 14/ i3-5005U/ 4G[ON BD]/ 500G/ DVD/ NVIDIA GeForce® 920M/ Win 10/ Bag inside ,0.627906977,19088,Buffalo MiniStation 1 TB USB 3.0 Por (Item No. GV160508131278)
12572,2462,Buffalo MiniStation™ Plus - 500GB (Red),3348,ASUS EeeBook E202SA Notebook Red/ 11.6/N3050/2G[ON BD]/500G/W10 (Item No : ASFD0011T) A4R2B1 EOL 30/09/2016,0.627906977,19088,Buffalo MiniStation 1 TB USB 3.0 Por (Item No. GV160508131278)
12572,2464,Buffalo MiniStation™ Plus - 500GB (Silver),19743,Asus SILVER X540L-JXX653T /15.6/I3-5005U/4G/500G/2VG/W10/BAG,0.627906977,19088,Buffalo MiniStation 1 TB USB 3.0 Por (Item No. GV160508131278)
10303,2454,Buffalo MiniStation™ Stealth - 500GB (Black),18763,ASUS  X455L-JWX360T Notebook - Black/ 14/ i3-5005U/ 4G[ON BD]/ 500G/ DVD/ NVIDIA GeForce® 920M/ Win 10/ Bag inside ,0.490909091,19088,Buffalo MiniStation 1 TB USB 3.0 Por (Item No. GV160508131278)
12636,2455,Buffalo MiniStation™ Stealth - 500GB (White),8187,"ASUS X453MA WHITE/14""/N2840/2G/500G/DOS/",0.490909091,19088,Buffalo MiniStation 1 TB USB 3.0 Por (Item No. GV160508131278)
29571,6423,Ca3487 B6 50S Memo Pad (Item No: 11-61),5025,Brother MFC-J2720 - A4 Multi-Function/A3 Print Mobile (ADF-50shts) Auto-2 Sided (touch) Wired/Wireless Color InkBenefit Inkjet Printer,0.476190476,3551,CAMPAP CA3486 B7 50S MEMO PAD  
45646,6423,Ca3487 B6 50S Memo Pad (Item No: C02-54),5025,Brother MFC-J2720 - A4 Multi-Function/A3 Print Mobile (ADF-50shts) Auto-2 Sided (touch) Wired/Wireless Color InkBenefit Inkjet Printer,0.365853659,3551,CAMPAP CA3486 B7 50S MEMO PAD  
27423,6424,Ca3812 50X2P Receipt Book (Item No: 11-60),3563,Official 50X2P Receipt Book (Item No: C02-57) A1R4B150,0.58,3562,Campap Ca3810 Ncr House Rental Receipt Book 
119253,1712,Canon CL-811XL Color Ink Cartridge (Item No: C CL-811 XL),1711,Canon CL-811 Color Ink Cartridge,0.901639344,1712,Canon CL-811XL Color Ink Cartridge
120564,1730,Canon CLI-821 Black Ink Cartridge (Item No: C CLI-821 B),1721,Canon CLI-8 Black Ink Cartridge,0.85915493,1730,Canon CLI-821 Black Ink Cartridge
120564,1731,Canon CLI-821 Cyan Ink Cartridge (Item No: C CLI-821 C),1722,Canon CLI-8 Cyan Ink Cartridge,0.85915493,1731,Canon CLI-821 Cyan Ink Cartridge
120564,1733,Canon CLI-821 Magenta Ink Cartridge (Item No: C CLI-821 M),1725,Canon CLI-8 Magenta Ink Cartridge,0.85915493,1733,Canon CLI-821 Magenta Ink Cartridge
120564,1734,Canon CLI-821 Yellow Ink Cartridge (Item No: C CLI-821 Y),1729,Canon CLI-8 Yellow Ink Cartridge,0.85915493,1734,Canon CLI-821 Yellow Ink Cartridge
23313,2265,Canon PIXMA Ink Efficient E600 — A4 4-in-1 Print/Scan/Copy/Fax with Easy Scroll Wheel USB Color Inkjet Photo Printer,3503,Canon PIXMA MX727 - A4 4-in-1 Print/Scan/Copy/Fax Duplex WiFi Color Inkjet Printer (item no: CANON MX727),0.6328125,20332,Canon E600 Inkjet printer
40840,8976,Canon PIXMA IP2870 - A4 Single function Inkjet Printer,4770,Canon PIXMA iP110 — A4 Single-function WiFi Mobile Photo Printer with Battery Pack (item no: CANON IP110 BAT),0.767857143,20474,Canon iP2870 Inkjet Printer
24033,1159,Canon PIXMA MG3170 — A4 3-in-1 Print/Scan/Copy WiFi Color Inkjet Printer,3073,Canon PIXMA E560 - A4 3-in-1 Print Scan Copy Wireless Inkjet Printer (item no: CANON E560),0.745283019,20349,CANON MG3170  3 in 0ne with Wifi Printer
25578,1159,Canon PIXMA MG3170 — A4 3-in-1 Wireless Inkjet Printer,4765,Canon PIXMA E460 - A4 3in1 Wireless Inkjet Printer (CANON E460),0.715909091,20349,CANON MG3170  3 in 0ne with Wifi Printer
40606,8977,Canon PIXMA MG5370 — A4 3-in-1 Print/Scan/Copy WiFi Color Inkjet Printer,3073,Canon PIXMA E560 - A4 3-in-1 Print Scan Copy Wireless Inkjet Printer (item no: CANON E560),0.745283019,20465,Canon MG3570 A4 AIO Inkjet Printer
112885,7215,Canon PIXMA MG5570 - A4 3in1 Print Scan Copy Wireless Inkjet Printer ,3073,Canon PIXMA E560 - A4 3-in-1 Print Scan Copy Wireless Inkjet Printer (item no: CANON E560),0.764705882,20477,Canon MG5570 AIO Inkjet Printer
41205,8786,Canon PIXMA MG6470 - A4 3in1 Print Scan Copy Wireless Inkjet Printer,3073,Canon PIXMA E560 - A4 3-in-1 Print Scan Copy Wireless Inkjet Printer (item no: CANON E560),0.764705882,20478,Canon MG6470 AIO Inkjet Printer
41272,8789,Canon PIXMA MG7570 - A4 3in1 Print Scan Copy Wireless Inkjet Printer,3073,Canon PIXMA E560 - A4 3-in-1 Print Scan Copy Wireless Inkjet Printer (item no: CANON E560),0.764705882,8062,Canon MG7570 AIO Inkjet Printer
12330,2044,Canon Pixma MP237 — A4 3-in-1 Print/Scan/Copy USB Color Inkjet Printer,3073,Canon PIXMA E560 - A4 3-in-1 Print Scan Copy Wireless Inkjet Printer (item no: CANON E560),0.699115044,20351,Canon MP 237 Printer
40647,2044,Canon Pixma MP237 — A4 3-in-1 USB Inkjet Printer,3502,Canon PIXMA E510 - A4 3-in-1 USB Inkjet Printer  (CANON E510),0.736842105,20351,Canon MP 237 Printer
11357,2193,Canon PIXMA MX377 — A4 4-in-1 Print/Scan/Copy/Fax USB Color Inkjet Printer,3503,Canon PIXMA MX727 - A4 4-in-1 Print/Scan/Copy/Fax Duplex WiFi Color Inkjet Printer (item no: CANON MX727),0.710526316,20356,Canon MX-377 Printer
35112,6876,Canon PIXMA MX477 — A4 4in1 Wireless Inkjet Printer,2837,Canon PIXMA E610 - A4 4-in-1 USB Color Inkjet Printer (item no: CANON E610),0.704545455,20463,Canon MX477 IJ AIO Inkjet Printer
20739,5599,Canon PIXMA MX527 — A4 4-in-1 Print/Scan/Copy/Fax WiFi Color Inkjet Printer,3503,Canon PIXMA MX727 - A4 4-in-1 Print/Scan/Copy/Fax Duplex WiFi Color Inkjet Printer (item no: CANON MX727),0.76635514,20447,Canon MX527 AIO Color Inkjet Printer
31650,7097,Canon PIXMA MX537 — A4 4in1 Wireless Inkjet Printer,2837,Canon PIXMA E610 - A4 4-in-1 USB Color Inkjet Printer (item no: CANON E610),0.704545455,20480,Canon MX537 AIO Inkjet Printer
15231,2306,Canon Pixma MX897 — A4 4-in-1 Print/Scan/Copy/Fax WiFi Color Inkjet Printer,3503,Canon PIXMA MX727 - A4 4-in-1 Print/Scan/Copy/Fax Duplex WiFi Color Inkjet Printer (item no: CANON MX727),0.76635514,20358,Canon MX-897 Printer
24544,4769,CBE Index Divider 907-10 — 10 colors (Item No: 19-17),4667,CBE 132913 Flat Lanyard - 10pcs per packet (Item No: B10-67) A1R3B103,0.857142857,4203,CBE 907-10 - 10col color Index Divider (Item No: B10-18) A1R4B1
24490,4770,CBE Index Divider 907-5 — 5 colors (Item No: 19-18),4661,CBE 900-12 - (Jan-Dec) Paper Colour Index Divider (Item No: B10-151) A1R4B10,0.8,4740,CBE 906-5 - 5col Synthetic Color Index Divider (Item No: B10-147) A1R4B5
34585,7499,Cream Crackers 1kg (Include Tin),21373,DEODORANT BLOCK 1KG,0.64516129,5206,Cream Crackers 3kg (Include Tin) (Item No: E04-02) A2R1B57
48476,6023,Cutie Compact - Twin Ply Tissue Roll - 10 Rolls (Item No: F09-11),5506,CUTIE COMPACT TISSUE 10 ROLL per PACK (Item No: F09 11）,0.4,5506,CUTIE COMPACT TISSUE 10 ROLL per PACK (Item No: F09 11�_�
47156,6023,Cutie Compact - Twin Ply Tissue Roll - 10 Rolls (Item No: J1-8),7753,Asus ET2040IUK Celeron J1800  Blk Nbook Aio (Item No: ASBB004X) (EOL-21/7/2016),0.333333333,5506,CUTIE COMPACT TISSUE 10 ROLL per PACK (Item No: F09 11�_�
30461,6023,Cutie Compact (Twin ply Tissue Roll) (Item No: J1-8),7753,Asus ET2040IUK Celeron J1800  Blk Nbook Aio (Item No: ASBB004X) (EOL-21/7/2016),0.6,5506,CUTIE COMPACT TISSUE 10 ROLL per PACK (Item No: F09 11�_�
33220,7235,Deli Memo Paper - Sign Here - 44 x 12mm - 5pcs - 20 sheets (Item No: 6-40),19893,Canon Glossy Paper 4 x 6 100 sheets,0.449275362,4834,Deli Memo Paper No.9064 (Item No: R03-08)
26079,1773,"Double A - A3 White (2,500 Sheets)",1849,Double A Paper 70gsm - A4 size - 1 ream - 500 sheets,0.542857143,1850,Double A Paper 80gsm - A3 size - 1 ream - 500 sheets
22982,1224,Double A - A3 White (500 Sheets),1849,Double A Paper 70gsm - A4 size - 1 ream - 500 sheets,0.542857143,1850,Double A Paper 80gsm - A3 size - 1 ream - 500 sheets
28971,1772,Double A Paper 80gsm — A4 size - 5 reams per box,3541,Deep Color A4 80gsm Paper CS200 - Gold (Item No: C01-02 GOLD) A5R1B6,0.545454545,1850,Double A Paper 80gsm - A3 size - 1 ream - 500 sheets
24914,4703,East-File PVC Magazine Box Filing Case — 3&quot; size - Yellow (Item No: 19-11),19174,East File NH320 PVC Name Card Holder-Yellow (Item No: B01-48)  A1R2B18 ,0.863636364,5016,EAST FILE PVC MAGAZINE BOX 412 3 Red (Item No: B11-94 RD)
24009,5843,East-File PVC Magazine Box Filing Case — 4&quot; size - Red (Item No: 19-12),5016,EAST FILE PVC MAGAZINE BOX 412 3 Red (Item No: B11-94 RD),0.909090909,5016,EAST FILE PVC MAGAZINE BOX 412 3 Red (Item No: B11-94 RD)
27178,5846,East-File PVC Magazine Box Filing Case — 5&quot; size - Green (Item No: 19-13),4261,East-File PVC Magazine Box Filing Case — 5 (Item No: B11-96 GR) A1R5B91,0.954545455,5016,EAST FILE PVC MAGAZINE BOX 412 3 Red (Item No: B11-94 RD)
26199,5845,East-File PVC Magazine Box Filing Case — 5&quot; size - Yellow (Item No: 19-13),19174,East File NH320 PVC Name Card Holder-Yellow (Item No: B01-48)  A1R2B18 ,0.863636364,5016,EAST FILE PVC MAGAZINE BOX 412 3 Red (Item No: B11-94 RD)
24834,2982,"Electronic Checkwriter — 14 Digit Printing, Calculator Feature, Multi Currency Printing",6899,ACER Aspire R 14 (Touch) Notebook - Silver i5-5200 / 8GB DDR3L / 1TB / Nvidia 820 2GB / BT 4.0 / HD Webcam / 14 HD Multi Touch LED /Windows 10 Home 64-bit/1-Year International Traveller Warranty (item no:ACR3471TG55D5) EOL 26/5/2016,0.651162791,4878,Electronic Checkwriter - 14 Digit Printing 16 Currencies Printing (Item No: G02-01) A7R1B45
24833,5714,Elite 2B Pencils E122-BN — 12pcs (Item No: 15-5),3738,2B Exam Grade Pencils 12pcs P-EG18,0.650793651,3738,2B Exam Grade Pencils 12pcs P-EG18
72204,10845,Energizer Battery Size AAA 4S,4265,ABBA Lever Arch File - 3-inch Size - 404 Special Edition - Blue ABBA-404SE-B,0.484848485,3471,Energizer MAX AAA Alkaline Batteries - 4psc pack (Item No: B06-08) A1R2B221
30916,5785,Energizer MAX 9V Alkaline Batteries — 9V Size / 6LR61 - 1 Pack  (Item No: 9-10),4027,Energizer MAX 9V Alkaline Batteries (Item No: B06-01) A1R1B85,0.494117647,4027,Energizer MAX 9V Alkaline Batteries (Item No: B06-01) A1R1B85
26286,2036,EPSON EXPRESSION ME-301 Printer (WITH WI-FI),2112,Epson ME-301 High Cap Black Ink Cartridge (Item No: EPS T191190),0.535714286,2112,Epson ME-301 High Cap Black Ink Cartridge (Item No: EPS T191190)
13495,2355,EPSON L300 — A4 3-in-1 Print/Scan/Copy USB Color Inkjet Printer,6608,Epson L360 - A4 3-in-1 Print/Scan/Copy Color Inkjet Printer (Item No: EPSON L360) ,0.705357143,6087,Epson L300 STD Printer(Print / Scan/Copy
36950,2355,EPSON L300 — A4 Single-function USB Color Inkjet Printer,3497,Canon PIXMA iP2770 - A4 Single-function USB Color Inkjet Photo Printer (Item No: CANON IP2770),0.583333333,6087,Epson L300 STD Printer(Print / Scan/Copy
3341,1217,EPSON LQ-300+ II,1854,Epson 7753 LQ300 (EPS 7753),0.967741935,3359,EPSON LQ-310 - A4 24-Pin USB Dot Matrix Printer
24439,1013,Epson LQ590 (S015589),4335,EPSON LQ-590 — A4 24-Pin USB/Parallel Dot Matrix Printer,0.6,4337,Epson LQ2090 - 24-pin Dot Matrix Printer (Item No: EPS LQ2090)
31387,6850,Expanding File T3423 — A4 Size - 12 Pockets - Blue (Item No: 20-25),5243,CBE 4307 Expanding File (A4) - Light Blue (Item No: B10-17 LBL) A1R5B16,0.493975904,5243,CBE 4307 Expanding File (A4) - Light Blue (Item No: B10-17 LBL) A1R5B16
30949,6848,Expanding File T3423 — A4 Size - 12 Pockets - Green (Item No: 20-25),6001,CBE 4307 Expanding File (A4) - Light Green (Item No: B10-17 GR) A1R5B16,0.493975904,6001,CBE 4307 Expanding File (A4) - Light Green (Item No: B10-17 GR) A1R5B16
28722,5951,"Faber Castell 1422 CLICK BALL™ Pen — Fine, 0.7mm - BLUE (Item No: 14-1)",3529,Faber Castell 1423 Ball Pen - Fine 0.7mm Blue (Item No: A02-05 1423/7BL) A1R1B148,0.76344086,3529,Faber Castell 1423 Ball Pen - Fine 0.7mm Blue (Item No: A02-05 1423/7BL) A1R1B148
26296,5952,"Faber Castell 1422 CLICK BALL™ Pen — Fine, 0.7mm - RED (Item No: 14-1)",3495,Faber Castell 1423 Ball Pen - Fine 0.7mm Red (Item No: A02-05 1423/7RD) A1R1B149,0.76344086,3495,Faber Castell 1423 Ball Pen - Fine 0.7mm Red (Item No: A02-05 1423/7RD) A1R1B149
22862,4067,"Faber Castell 1422 CLICK BALL™ Pen — Fine, 0.7mm (Black, Blue, Red) (Item No: 14-1)",3530,Faber Castell 1423 Ball Pen - Fine 0.7mm Black (Item No: A02-05 1423/7BK) A1R1B147 ,0.606837607,3529,Faber Castell 1423 Ball Pen - Fine 0.7mm Blue (Item No: A02-05 1423/7BL) A1R1B148
24813,4077,"Faber Castell 1425 SUPER CLICK™ Pen — Super Fine, 0.5mm (Black, Blue, Red) (Item No: 14-2)",2450,Faber Castell 1423 Ball Pen - Super Fine 0.5mm Black (Item No: A02-04 1423/5BK) A1R1B13,0.568807339,2450,Faber Castell 1423 Ball Pen - Super Fine 0.5mm Black (Item No: A02-04 1423/5BK) A1R1B13
40730,8847,Faber Castell Click x5 Black (SET OF 10),2529,ACER Switch 10 3G Notebook Black,0.4,2447,Faber Castell CLICK X5 - 0.5mm Black (Item No: A02-02 CLK0.5BK) A1R1B10
41028,8848,Faber Castell Click x5 Blue (SET OF 10),7715,ACER Aspire E15 i7 W10 Notebook Blue,0.4,2448,Faber Castell CLICK X5 - 0.5mm Blue (Item No: A02-02 CLK0.5BL) A1R1B11
41478,8849,Faber Castell Click x5 Red (SET OF 10),6896,ACER Aspire E 15  Notebook - Red i5-6200 / 4GB DDR3L / 1TB / Nvidia 920 2GB / 802.11ac / HD Webcam / 15.6 HD LED /Windows 10 3-Year Local Warranty(itemno: ACE5574G54DV) EOL 26/5/2016,0.4,2449,Faber Castell CLICK X5 - 0.5mm Red (Item No: A02-02 CLK0.5RD) A1R1B12
40748,8850,Faber Castell Click x7 Black (SET OF 10),2529,ACER Switch 10 3G Notebook Black,0.4,2444,Faber Castell CLICK X7 - 0.7mm Black (Item No: A02-01 CLK0.7BK) A1R1B7
40730,8851,Faber Castell Click x7 Blue (SET OF 10),7715,ACER Aspire E15 i7 W10 Notebook Blue,0.4,2445,Faber Castell CLICK X7 - 0.7mm Blue (Item No: A02-01 CLK0.7BL) A1R1B8
40748,8852,Faber Castell Click x7 Red (SET OF 10),6896,ACER Aspire E 15  Notebook - Red i5-6200 / 4GB DDR3L / 1TB / Nvidia 920 2GB / 802.11ac / HD Webcam / 15.6 HD LED /Windows 10 3-Year Local Warranty(itemno: ACE5574G54DV) EOL 26/5/2016,0.4,2446,Faber Castell CLICK X7 - 0.7mm Red (Item No: A02-01 CLK0.7RD) A1R1B9
25755,4663,Faber Castell Correction Tape Refillable (FREE Grip X) — 5mm x 6m - Black (Item No: 13-7),2450,Faber Castell 1423 Ball Pen - Super Fine 0.5mm Black (Item No: A02-04 1423/5BK) A1R1B13,0.55952381,5012,Faber Castel Correction Tape Refillable (Item No: A15-05) AA1R3B53
38579,4663,Faber Castell Correction Tape Refillable (FREE Grip X) — 5mm x 6m - Black (Item No: A15-01),2450,Faber Castell 1423 Ball Pen - Super Fine 0.5mm Black (Item No: A02-04 1423/5BK) A1R1B13,0.45631068,5012,Faber Castel Correction Tape Refillable (Item No: A15-05) AA1R3B53
24813,5633,Faber Castell Correction Tape Refillable (FREE Grip X) — 5mm x 6m - Blue (Item No: 13-7),2451,Faber Castell 1423 Ball Pen - Super Fine 0.5mm Blue (Item No: A02-04 1423/5BL) A1R1B14,0.55952381,5012,Faber Castel Correction Tape Refillable (Item No: A15-05) AA1R3B53
38579,5633,Faber Castell Correction Tape Refillable (FREE Grip X) — 5mm x 6m - Blue (Item No: A15-01),2451,Faber Castell 1423 Ball Pen - Super Fine 0.5mm Blue (Item No: A02-04 1423/5BL) A1R1B14,0.45631068,5012,Faber Castel Correction Tape Refillable (Item No: A15-05) AA1R3B53
23928,5634,Faber Castell Correction Tape Refillable (FREE Grip X) — 5mm x 6m - Pink (Item No: 13-7),5145,Faber Castell Econ Mechanical Pencil - 1342 Pink 0.5mm (Item No: A02-12P) A1R1B222,0.55952381,5012,Faber Castel Correction Tape Refillable (Item No: A15-05) AA1R3B53
28278,4087,"Faber Castell Dust-Free Eraser 7085-30 — PVC-Free, Vinyl (Item No: 15-21)",4777,Faber Castell SLEEVE Mini - PVC Eraser (Light Blue) Fluorescent Colours (Item No: A02-21 LB) A1R1B150,0.878787879,2479,Faber Castell Dust-Free Eraser 7085 (Item No: A02-18 E7085/30) A1R1B193
27423,4088,"Faber Castell Dust-Free Eraser 7086-30 — PVC-Free, Vinyl (Large) (Item No: 15-20)",4777,Faber Castell SLEEVE Mini - PVC Eraser (Light Blue) Fluorescent Colours (Item No: A02-21 LB) A1R1B150,0.763157895,2478,Faber Castell Dust-Free Eraser 7086-L (Item No: A02-17 E7086/30) A1R1B31
24593,4089,"Faber Castell Dust-Free Eraser 7086-48 — PVC-Free, Vinyl (Small) (Item No: 16-22)",4777,Faber Castell SLEEVE Mini - PVC Eraser (Light Blue) Fluorescent Colours (Item No: A02-21 LB) A1R1B150,0.763157895,2480,Faber Castell Dust-Free Eraser 7086-S (Item No: A02-19 E7086/48) A1R1B32
22743,5827,"FEIYIDE Binder Clips — 25mm, 1 dozen / box (Item No: 12-7)",4672,CBE 2D6252 PVC 2-D 25MM Ring Binder File (A4) (Item N0: B10-70) A1R5B47,0.7,3912,"Binder Clips - 25mm, 1 dozen / box NO.80025 (Item No: B03-02 CLIP25MM) A1R1B83"""
22743,5828,"FEIYIDE Binder Clips — 32mm, 1 dozen / box (Item No: 12-8)",4352,COMB BINDER 32MM X 21 RING ( ITEM NO : B11 74 ),0.7,3913,"Binder Clips - 32mm, 1 dozen / box"
24910,1120,Fuji Xerox DocuPrint CM305df — A4 4-in-1 Print/Scan/Copy/Fax Duplex Network Color Laser Printer,4838,Fuji Xerox DocuPrint CM405df - A4 4-in-1 Print/Scan/Copy/Fax Duplex Network Color Laser Printer (Item No: XEXCM405DF),0.782608696,4521,Fuji Xerox DocuPrint CM305df - A4 4-in-1 Duplex Network Color Laser (Item No: XEXCM305DF)
11106,1376,Fuji Xerox DocuPrint M205b - A4 3-in-1 USB Monochrome Laser/SLED Printer,2730,Fuji Xerox DocuPrint M225dw 3in1 Mono Laser Printer (Item No: XEXM225DW),0.673913043,20781,Fuji Xerox DocuPrint M205b White TL300587 Mono printer ( ITEM NO : XEXM205B ) EOL 
11405,1376,Fuji Xerox DocuPrint M205b — A4 3-in-1 Print/Scan/Copy USB Mono Laser/SLED Printer,4840,Fuji Xerox DocuPrint P355db - A4 Single-function USB Mono Laser Printer (Item No: XEXP355DB),0.5078125,20781,Fuji Xerox DocuPrint M205b White TL300587 Mono printer ( ITEM NO : XEXM205B ) EOL 
24183,1376,Fuji Xerox DocuPrint M205b — A4 3-in-1 USB Mono Laser Printer,4840,Fuji Xerox DocuPrint P355db - A4 Single-function USB Mono Laser Printer (Item No: XEXP355DB),0.590909091,20781,Fuji Xerox DocuPrint M205b White TL300587 Mono printer ( ITEM NO : XEXM205B ) EOL 
25175,1378,Fuji Xerox DocuPrint M205f — A4 4-in-1 Network Mono Laser Printer,4529,Fuji Xerox DocuPrint M355df - A4 4-in-1 Duplex Network Mono Laser,0.67961165,4529,Fuji Xerox DocuPrint M355df - A4 4-in-1 Duplex Network Mono Laser
22583,1378,Fuji Xerox DocuPrint M205f — A4 4-in-1 Print/Scan/Copy/Fax Network Mono Laser/SLED Printer,4838,Fuji Xerox DocuPrint CM405df - A4 4-in-1 Print/Scan/Copy/Fax Duplex Network Color Laser Printer (Item No: XEXCM405DF),0.68852459,4838,Fuji Xerox DocuPrint CM405df - A4 4-in-1 Print/Scan/Copy/Fax Duplex Network Color Laser Printer (Item No: XEXCM405DF)
40873,8756,"GBC CombBind C110 (Manual) Binding Machine - Binds 330 Sheets, Punches 15 Sheets",5881,GBC WireBind W15 Binding Machine - Binds 125 Sheets - Punches 15 (Item No: G07-36),0.494949495,5742,GBC CombBind 110 - Office Plastic Comb Binding Machine (12 Sheets) (Item No: G07-22) A7R1B25
27423,4909,Glue Pen Adhesive Liquid — 50ml - BLUE (Item No: 18-8),3496,"UHU Glue Pen 50ml - Solvent Free, Liquid Paper Glue (Item No: B04-05 GPEN50ML) A1R2B102",0.62745098,3496,"UHU Glue Pen 50ml - Solvent Free, Liquid Paper Glue (Item No: B04-05 GPEN50ML) A1R2B102"
27596,5916,Glue Pen Adhesive Liquid — 50ml - GREEN (Item No: 18-8),3496,"UHU Glue Pen 50ml - Solvent Free, Liquid Paper Glue (Item No: B04-05 GPEN50ML) A1R2B102",0.62745098,3496,"UHU Glue Pen 50ml - Solvent Free, Liquid Paper Glue (Item No: B04-05 GPEN50ML) A1R2B102"
23823,5917,Glue Pen Adhesive Liquid — 50ml - RED (Item No: 18-8),3496,"UHU Glue Pen 50ml - Solvent Free, Liquid Paper Glue (Item No: B04-05 GPEN50ML) A1R2B102",0.62745098,3496,"UHU Glue Pen 50ml - Solvent Free, Liquid Paper Glue (Item No: B04-05 GPEN50ML) A1R2B102"
28105,5919,Glue Pen Adhesive Liquid — 50ml - YELLOW (Item No: 18-8),3496,"UHU Glue Pen 50ml - Solvent Free, Liquid Paper Glue (Item No: B04-05 GPEN50ML) A1R2B102",0.62745098,3496,"UHU Glue Pen 50ml - Solvent Free, Liquid Paper Glue (Item No: B04-05 GPEN50ML) A1R2B102"
11825,1572,Grandview 70&quot; x 70&quot; CNV MANUAL Screen: Self lock &amp; Slow-retract System - CN-P70X70WM,5907,HSM Classic 90.2C Document Shredder - 4.0 x 25mm - Cross-Cut - 6 sheets 70gsm paper - 25L,0.735294118,3399,Grandview CB-P70* 70WM Manual Screen
336,703,HP 10 Cyan (C4841A),3383,Canon Cyan Dye Ink Tank (10.8ml),0.516129032,215,HP 10 Black Ink Cartridge (C4844A)
29,704,HP 10 Magenta (C4843A),3384,Canon Magenta Dye Ink Tank (10.8ml),0.516129032,215,HP 10 Black Ink Cartridge (C4844A)
8880,705,HP 10 Yellow (C4842A),9334,"#44844525   OKI C831 Yellow Tnr , 10k",0.516129032,215,HP 10 Black Ink Cartridge (C4844A)
8281,2226,HP Advance Glossy Photo Paper - 5R / 2L / 20 sheets / 250g (Q8862A),8909,"HP ph glossy (10 x 15, 20 shts) -MOQ 200",0.32231405,6860,HP Premium Plus Glossy Photo Paper - 25sht/10 x 15cm (CR677A)
28003,2361,HP Color LaserJet Enterprise CP4025n Printer (CC489A) — A4 Single-function Network Color Laser,6549,HP Color LaserJet Enterprise M552dn - A4 Single-Function/ Network/ Duplex/ Color Laser Printer,0.505376344,726,HP Color LaserJet Enterprise CP4025dn HPCC490A-A4 Single Color Printer
22682,1940,HP Deskjet Ink Advantage 4625 (CZ284B) — A4 4-in-1 AirPrint™ WiFi Inkjet Printer,4854,HP LaserJet Pro MFP M225dn Printer (CF484A) — A4 4-in-1 Duplex Network Mono Laser EOL 29/11/2016,0.491525424,739,HP DJ Ink Adv 4625 Eaio Printer
3528,1940,HP Deskjet Ink Advantage 4625 e-All-in-One Printer (CZ284B),2330,HP Deskjet Ink Advantage 3545 HPA9T81B-A4 e-All-in-One Wireless Inkjet Printer,0.607843137,739,HP DJ Ink Adv 4625 Eaio Printer
24369,1940,HP Deskjet Ink Advantage 4625 e-All-in-One Printer (CZ284B) — A4 4-in-1 Wireless Inkjet,2330,HP Deskjet Ink Advantage 3545 HPA9T81B-A4 e-All-in-One Wireless Inkjet Printer,0.569536424,739,HP DJ Ink Adv 4625 Eaio Printer
11627,1937,HP Deskjet Ink Advantage 5525 (CZ282B) — A4 3-in-1 Print/Scan/Copy ePrint &amp; AirPrint™ WiFi Color Inkjet Printer,2380,HP Deskjet Ink Advantage 2545 All-in-One Printer (A9U23B) - A4 3-in-1 Wireless Inkjet (while stock last),0.493055556,738,HP DJ Ink Adv 5525 e-Aio (EOL)
4453,1937,HP Deskjet Ink Advantage 5525 e-All-in-One Printer (CZ282B),2330,HP Deskjet Ink Advantage 3545 HPA9T81B-A4 e-All-in-One Wireless Inkjet Printer,0.607843137,738,HP DJ Ink Adv 5525 e-Aio (EOL)
655,1579,HP Deskjet Ink Advantage All-in-One Printer - K209g (CV035A),2380,HP Deskjet Ink Advantage 2545 All-in-One Printer (A9U23B) - A4 3-in-1 Wireless Inkjet (while stock last),0.534883721,2380,HP Deskjet Ink Advantage 2545 All-in-One Printer (A9U23B) - A4 3-in-1 Wireless Inkjet (while stock last)
