"8281","CBE Basal Colour Clear Holder 76050 A4 Green (Item No : B10-61GR) A1R5B50"
"8282","CBE Basal Colour Clear Holder 76050 A4 Pink (Item No : B10-61PK) A1R5B50"
"4665","CBE BN601 Lever Clip File (A4) (Item No: B10-66) A1R5B29"
"20822","CBE BN601 Lever Clip File (A4) Grey ( ITEM NO : B10-66GY )"
"8269","CBE BN601 Lever Clip File A4 Black (Item No : B10-66BK) A1R5B29"
"8251","CBE BN601 Lever Clip File A4 Blue (Item No : B10-66BL) A1R5B29"
"8270","CBE BN601 Lever Clip File A4 Green (Item No : B10-66GR) A1R5B29"
"8271","CBE BN601 Lever Clip File A4 Red (Item No : B10-66RD) A1R5B29"
"8272","CBE BN601 Lever Clip File A4 Yellow (Item No : B10-66YE) A1R5B29"
"4669","CBE BN603 Lever Clip File (A4) (Item No: B10-68) A1R5B30"
"20786","CBE BN603 Lever Clip File (A4) Black ( ITEM NO : B10-68BK )"
"20787","CBE BN603 Lever Clip File (A4) Green ( ITEM NO : B10-68GR )"
"8273","CBE BN603 Lever Clip File A4 Blue (Item No : B10-68BL) A1R5B30"
"8274","CBE BN603 Lever Clip File A4 Grey (Item No : B10-68GY)"
"8287","CBE BN603 Lever Clip File A4 Red (Item No : B10-68RD) A1R5B30"
"8288","CBE BN603 Lever Clip File A4 Yellow (Item No : B10-68YE) A1R5B30"
"4320","CBE Cutter Blade Replacement — 18mm, 5pcs (Item No: B12-25) A1R3B90"
"4318","CBE Cutter Blade Replacement — 9mm, 5pcs (Item No: B12-24) A1R3B89"
"4196","CBE E359F Clear Holder F/C Size - Black (Item No: B10-14 BK) A1R5B9"
"4197","CBE E359F Clear Holder F/C Size - Blue (Item No: B10-14 BL) A1R5B9"
"4198","CBE E359F Clear Holder F/C Size - Green (Item No: B10-14 GR) A1R5B9"
"4199","CBE E359F Clear Holder F/C Size - Red (Item No: B10-14 RD) A1R5B9"
"6000","CBE Expanding File A4 4302 - BLACK (Item No: B10-16 BK) A1R5B1"
"4201","CBE Expanding File A4 4302 - BLUE (Item No: B10-16 BL) A1R5B1"
"4202","CBE Expanding File A4 4302 - Pink (Item No: B10-16 PK) A1R5B1"
"5997","CBE Expanding File F4 4301 - BLACK (Item No: B10-15 BK) A1R1B38"
"5239","CBE Expanding File F4 4301 - BLUE (Item No: B10-15 BL) A1R1B38"
"5240","CBE Expanding File F4 4301 - MAROON (Item No: B10-15 MR) A1R1B38"
"4200","CBE EXPANDING FILE F4 4301 BLACK"
"3513","CBE EXPANDING FILE F4 4307 LIGH GREEN"
"4671","CBE F613 Spring File (A4) (Item No: B10-69) A1R5B49"
"8278","CBE F613 Spring File (A4) Blue (Item No : B10-69BL)  A1R5B49 "
"8279","CBE F613 Spring File (A4) Grey (Item No : B10-69GY)  A1R5B49 "
"8276","CBE F613 Spring File (A4) Red (Item No : B10-69RD)  A1R5B49 "
"8277","CBE F613 Spring File (A4) Yellow (Item No : B10-69YE)  A1R5B49 "
"20583","CBE FLEXIBLE CURVE RULER 40CM"
"3942","CBE GEM CLIP Paper Clip  Pin-50MM-30PCS ( ITEM NO : B03 25 )"
"20791","CBE Inkjet Label 30314- (38mm X 105mm)"
"3025","CBE Leather Card Holder 3316 - Black (Single Sided ) (Item no: B10-44 BK) A1R3B66"
"3026","CBE Leather Card Holder 3316 - Blue (Single Sided) (Item no: B10-44 BL) A1R3B66"
"3027","CBE Leather Card Holder 3316 - Brown (Single Sided ) (Item no: B10-44 BR) A1R3B66"
"6016","CBE Leather Card Holder 3316 - Pink (Single Sided ) (Item no: B10-44 P) A1R3B66"
"4325","CBE Leather Card Holder 3316 - White (Single Sided ) (Item no: B10-44 W) A1R3B66"
"3028","CBE LEATHER CARD HOLDER 3316-PURPLE"
"3021","CBE Leather Card Holder 3317 - Black (Single Sided) (Item no: B10-43 BK) A1R3B65"
"3023","CBE Leather Card Holder 3317 - Blue (Single Sided) (Item no: B10-43 BL) A1R3B65"
"3022","CBE Leather Card Holder 3317 - Brown (Single Sided) (Item no: B10-43 BR) A1R3B65"
"6015","CBE Leather Card Holder 3317 - Pink (Single Sided) (Item no: B10-43 P) A1R3B65"
"3020","CBE Leather Card Holder 3317 - White (Single Sided) (Item no: B10-43 W) A1R3B65"
"3024","CBE LEATHER CARD HOLDER 3317-PURPLE"
"2997","CBE Leather Card Holder 3318 - Black (Single Sided) (Item no: B10-42 BK) A1R3B64"
"2998","CBE Leather Card Holder 3318 - Blue (Single Sided) (Item no: B10-42 BL) A1R3B64"
"2999","CBE Leather Card Holder 3318 - Brown (Single Sided) (Item no: B10-42 BR) A1R3B64"
"6014","CBE Leather Card Holder 3318 - Pink (Single Sided) (Item no: B10-42 PK) A1R3B64"
"3019","CBE Leather Card Holder 3318 - White (Single Sided) (Item no: B10-42 W) A1R3B64"
"3018","CBE LEATHER CARD HOLDER 3318-PURPLE"
"3013","CBE Leather Card Holder 3322 - Black (2 Sided ) (Item no: B10-41 BK) A1R3B63"
"3014","CBE Leather Card Holder 3322 - Blue (2 Sided ) (Item no: B10-41BL) A1R3B63"
"3015","CBE Leather Card Holder 3322 - Brown (2 Sided ) (Item no: B10-41 BR) A1R3B63"
"6013","CBE Leather Card Holder 3322 - Pink (2 Sided ) (Item no: B10-41 PK) A1R3B63"
"3017","CBE Leather Card Holder 3322 - White (2 Sided ) (Item no: B10-41 W) A1R3B63"
"3016","CBE LEATHER CARD HOLDER 3322-PURPLE"
"4222","CBE Leather Card Holder 3323 - Black (2 Sided ) (Item no: B10-40 BK) A1R3B62"
"3010","CBE Leather Card Holder 3323 - Blue (2 Sided ) (Item no: B10-40 BL) A1R3B62"
"3011","CBE Leather Card Holder 3323 - Brown (2 Sided ) (Item no: B10-40 BR) A1R3B62"
"6011","CBE Leather Card Holder 3323 - Pink (2 Sided ) (Item no: B10-40 P) A1R3B62"
"3012","CBE Leather Card Holder 3323 - White (2 Sided ) (Item no: B10-40 W) A1R3B62"
"6012","CBE LEATHER CARD HOLDER 3323-PURPLE"
"4725","CBE Magnet Pocket 22214 A4 - Black (Item No: B10-185B) A1R3B130"
"5934","CBE Magnet Pocket 22214 A4 - Blue (Item No: B10-185L) A1R3B130"
"5935","CBE Magnet Pocket 22214 A4 - Red (Item No: B10-185R) A1R3B130"
"5936","CBE Magnet Pocket 22214 A4 - White (Item No: B10-185W) A1R3B130"
"5937","CBE Magnet Pocket 22214 A4 - Yellow (Item No: B10-185Y) A1R3B130"
"4726","CBE Magnet Pocket 22215 A5 - Black (Item No: B10-186B) A1R3B131"
"5938","CBE Magnet Pocket 22215 A5 - Blue (Item No: B10-186L) A1R3B131"
"5939","CBE Magnet Pocket 22215 A5 - Red (Item No: B10-186R) A1R3B131"
"5940","CBE Magnet Pocket 22215 A5 - White (Item No: B10-186W) A1R3B131"
"5941","CBE Magnet Pocket 22215 A5-Yellow ( ITEM NO : B10 186Y )"
"5942","CBE Magnet Pocket 22216 A6 - Blue (Item No: B10-187L) A1R3B129"
"5943","CBE Magnet Pocket 22216 A6 - Red (Item No: B10-187R) A1R3B129"
"5944","CBE Magnet Pocket 22216 A6 - White (Item No: B10-187W) A1R3B129"
"5945","CBE Magnet Pocket 22216 A6 - Yellow (Item No: B10-187Y) A1R3B129"
"4727","CBE Magnet Pocket 22216 A6 -Black (Item No: B10-187B) A1R3B129"
"4723","CBE Magnet Pocket 22218 SS - Black (Item No: B10-184B) A1R3B128"
"5929","CBE Magnet Pocket 22218 SS - Blue (Item No: B10-184L) A1R3B128"
"5930","CBE Magnet Pocket 22218 SS - Red (Item No: B10-184R) A1R3B128"
"5931","CBE Magnet Pocket 22218 SS - White (Item No: B10-184W) A1R3B128"
"5932","CBE Magnet Pocket 22218 SS - Yellow (Item No: B10-184Y) A1R3B128"
"4648","CBE Merry Colour Clear Book VK10 A4 BLUE (10 Pockets)"
"5268","CBE Merry Colour Clear Book VK10 A4 ORANGE ( ITEM NO : B10 53 O )"
"5266","CBE Merry Colour Clear Book VK10 A4 PINK ( ITEM NO : B10 53 P )"
"5267","CBE Merry Colour Clear Book VK10 A4 YELLOW ( ITEM NO : B10 53 Y )"
"4649","CBE Merry Colour Clear Book VK20 A4 BLUE (20 Pockets)"
"5269","CBE Merry Colour Clear Book VK20 A4 GREEN ( ITEM NO : B10 54 G )"
"5272","CBE Merry Colour Clear Book VK20 A4 ORANGE ( ITEM NO : B10 54 O )"
"5270","CBE Merry Colour Clear Book VK20 A4 PINK ( ITEM NO : B10 54 P )"
"5271","CBE Merry Colour Clear Book VK20 A4 YELLOW ( ITEM NO : B10 54 Y )"
"4650","CBE Merry Colour Clear Book VK30 A4 (30 Pockets) BLUE"
"5273","CBE Merry Colour Clear Book VK30 A4 GREEN ( ITEM NO : B10 55 G )"
"5276","CBE Merry Colour Clear Book VK30 A4 ORANGE ( ITEM NO : B10 55 O )"
"5274","CBE Merry Colour Clear Book VK30 A4 PINK ( ITEM NO :B10 55 P )"
"5275","CBE Merry Colour Clear Book VK30 A4 YELLOW ( ITEM NO : B10 55 Y )"
"4651","CBE Merry Colour Clear Book VK40 A4 - Blue (Item No: B10-56) A1R5B27"
"5277","CBE Merry Colour Clear Book VK40 A4 - Green (Item No: B10-56 G) A1R5B27"
"5280","CBE Merry Colour Clear Book VK40 A4 - Orange (Item No: B10-56 O) A1R5B27"
"5279","CBE Merry Colour Clear Book VK40 A4 - Yellow (Item No: B10-56 Y) A1R5B27"
"5278","CBE Merry Colour Clear Book VK40 A4 Pink (Item No: B10-56 P) A1R5B27"
"4652","CBE Merry Colour Clear Book VK60 A4 BLUE (60 Pockets)"
"5281","CBE Merry Colour Clear Book VK60 A4 GREEN ( ITEM NO : B10 57 G )"
"5284","CBE Merry Colour Clear Book VK60 A4 ORANGE ( ITEM NO : B10 57 O )"
"5282","CBE Merry Colour Clear Book VK60 A4 PINK ( ITEM NO : B10 57 P )"
"5283","CBE Merry Colour Clear Book VK60 A4 YELLOW ( ITEM NO : B10 57 Y )"
"4647","CBE MP100 Metalic Pearl Clear Holder A4 (100 Pockets) (Item No: B10-52) A1R5B10"
"5265","CBE MP100 Metalic Pearl Clear Holder DBL (Item No: B10-52 DBL)"
"5256","CBE MP20 Metalic Pearl Clear Holder A4 (20 Pockets)-blue (Item No:B10-48 ) A1R5B19"
"6019","CBE MP20 Metalic Pearl Clear Holder A4 (20 Pockets)-grey (Item No:B10-48 ) A1R5B19"
"5257","CBE MP20 Metalic Pearl Clear Holder A4 (20 Pockets)-violet (Item No:B10-48 ) A1R5B19"
"4644","CBE MP40 Metalic Pearl Clear Holder A4 (40 Pockets) (Item No: B10-49) A1R5B20"
"5258","CBE MP40 Metalic Pearl Clear HolderA4 BL (Item No: B10-49 BL)"
"5259","CBE MP40 Metalic Pearl Clear HolderA4 GR (Item No: B10-49 GR)"
"6005","CBE MP40 Metalic Pearl Clear HolderA4 GY (Item No: B10-49 GY)"
"5260","CBE MP40 Metalic Pearl Clear HolderA4 V (Item No: B10-49 V)"
"4645","CBE MP60 Metalic Pearl Clear Holder A4 (60 Pockets) (Item No: B10-50) A1R5B32"
"5261","CBE MP60 Metalic Pearl Clear HolderA4 BL (Item No: B10-50 BL)"
"6006","CBE MP60 Metalic Pearl Clear HolderA4 GY (Item No: B10-50 GY)"
"4646","CBE MP80 Metalic Pearl Clear Holder A4 (80 Pockets) (Item No: B10-51) A1R5B3"
"5262","CBE MP80 Metalic Pearl Clear HolderA4 DB (Item No: B10-51 DBL)"
"5263","CBE MP80 Metalic Pearl Clear HolderA4 DG (Item No: B10-51 DG)"
"5264","CBE MP80 Metalic Pearl Clear HolderA4 V (Item No: B10-51 V)"
"3897","CBE N160 PVC Name Card Holder - Black (Item No: B01-16BK) A1R2B16"
"5107","CBE N160 PVC Name Card Holder - Blue (Item No: B01-16BL) A1R2B16"
"5983","CBE N160 PVC Name Card Holder - Brown (Item No: B01-16BR) A1R2B16"
"5666","CBE N160 PVC Name Card Holder - Green ( Item No : B01-16 ) A1R2B16"
"5984","CBE N160 PVC Name Card Holder - Red (Item No: B01-16RD) A1R2B16"
"5972","CBE N240 PVC Name Card Holder - Black (Item No: B01-17BK) A1R2B17"
"5973","CBE N240 PVC Name Card Holder - Blue (Item No: B01-17BL) A1R2B17"
"5974","CBE N240 PVC Name Card Holder - BROWN"
"5975","CBE N240 PVC Name Card Holder - Red (Item No: B01-17RD) A1R2B17"
"4747","CBE Self-Stick Notes  (Item no: R04-09)"
"4657","CBE Sheet Protector 305A A4 (10's) - Item No: B10-62) A1R1B104"
"4585","CBE Sheet Protector 306A A4"
"4653","CBE Translucent Clear Holder PP 76010 A4 (10 Pockets) (Item No: B10-58)"
"5285","CBE Translucent Clear Holder PP 76010 PINK ( ITEM NO : B10 58 P )"
"4683","CBE Treasury Tags 10T (Item NO: B10-158) A1R4B33"
"4684","CBE Treasury Tags 12T (Item No: B10-159) A1R4B34"
"4668","CBE Treasury Tags 7T (Item No: B10-155) A1R4B35"
"4670","CBE Treasury Tags 8T (Item No: B10-156) A1R4B36"
"4682","CBE Treasury Tags 9T (Item No: B10-157) A1R4B37"
"4903","CD-N5 for Smartphone - (4-6) (Item no: D09-02) A4R2B130"
"5712","CD-NT for Tablet (5-11) (Item no: D09-04) A4R2B118"
"7087","Ceiling  Wall Mop (Full Set) CWM 816 (Item no: F10-153)"
"5564","Ceiling Brush (Item No: F10-16)"
"18359","CENTURY 50 Bin (Item No: G01-179)"
"2874","CENTURY 50 Bin (Item No: G10-179)"
"22384","Charges for printing of invoices"
"5323","Cheezels Original Cheese (Item No: E05-01) A2R1B69"
"18547","Chemical Tank (Open Head) - CT 100L (Item No: G01-344)"
"18551","Chemical Tank (Open Head) - CT 1100L (Item No: G01-348)"
"18552","Chemical Tank (Open Head) - CT 1500L (Item No: G01-349)"
"18548","Chemical Tank (Open Head) - CT 200L (Item No: G01-345)"
"18549","Chemical Tank (Open Head) - CT 350L (Item No: G01-346)"
"18546","Chemical Tank (Open Head) - CT 50L (Item No: G01-343)"
"18550","Chemical Tank (Open Head) - CT 550L (Item No: G01-347)"
"4001","Chinese Calligraphy Brush - Pre-Inked BR-0140 (Item No: B05-58) A1R2B186"
"21151","Chinese New Year Hamper - 2017"
"18124","Chinese New Year Hamper- 2016"
"5219","Chipsmore Butter Crunch (Item No: E04-04) A2R1B62"
"5220","Chipsmore Double Chocolate (Item No: E04-05) A2R1B20"
"5221","Chipsmore Hazelnuts (Item No: E04-06) A2R1B21"
"5222","Chipsmore Original Chocolate (Item No: E04-07) A2R1B22"
"18122","CHOCO DATES (KURMA) - FREE GIFT"
"7027","Chrome Steel X-2 Trolley X2T-506 (Item No:G10-217)"
"18398","Chrome Steel X-2 Trolley-X2T-506/Chrome (Item No: G01-217)"
"4898","CHUBB MINI BANKER SAFE Size 5"
"6220","CHUBB-H-SAFE"
"20782","CHUNBE Adhesive Latex LT1122  8 oz"
"3954","CHUNBE GE-6603 Glue 230ml (Item No: B04-12) A1R2B109"
"3488","CHUNBE GE5505 Multi Purpose Ashesive 1000ml (Item No: B04-10) A1R2B107"
"3953","CHUNBE GE5506 Water Glue 160ml (Item No: B04-11) A1R2B108"
"3955","CHUNBE GE6607 Water Glue 500ml (Item No: B04-13) A1R2B110"
"5347","Cintan (Asam Laksa)  (Item no: E06-13) A2R1B56 EOL-11/1/2017"
"5346","CINTAN (CURRY)"
"5345","Cintan (Vegetable) (Item No: E06-11) A2R1B55 EOL-11/1/2017"
"1098","CL4000DN/Type 245 Cyan- Laser Printer -"
"1099","CL4000DN/Type 245 Magenta - Laser Printe"
"1100","CL4000DN/Type 245 Yellow-[888313] Laser"
"1097","CL4000DN/Type245 Black-Laser Printer-No"
"7097","Clamp (Item No : F10-163)"
"6028","Clear Holder 359A - A4 Size - Grey K2-359A-GY (Item No: B11-62-GY) A1R3B184"
"4333","Clear Holder 359A - A4 Size - Orange K2-359A-OG (Item No: B11-62 OR) A1R3B184"
"4339","Clear Holder 359A - A4 Size - Purple K2-359A-PP(Item No: B11-62 PUR) A1R3B184"
"5401","Clear Holder 359A - A4 Size - Yellow K2-359A-YL (Item No: B11-62-YW) A1R3B184"
"4292","CLEAR SHEET PROTECTORS(REFILL)A4 10'S"
"21219","Clinical Waste Bin 10L"
"21220","Clinical Waste Bin 18L"
"21221","Clinical Waste Bin 35L"
"18574","Clinical Waste Bin 45 Litre (Item No: G01-375)"
"7091","Clip For Kentucky Mop KENTUCKY-C-811 (Item No : F10-157)"
"5585","Clorox Flower Bleach 1L (Item No: F05-06) A3R1B22"
"5588","Clorox Flower Bleach 2L (Item No: F05-07) A3R1B23"
"5586","Clorox Lemon Bleach 1L (Item No: F05-06) A3R1B22"
"5589","CLOROX LEMON BLEACH 2L (Item No: F05-07 LEMON2L)"
"5587","Clorox Original Bleach 1L (Item No: F05-06) A3R1B22"
"5590","Clorox Original Bleach 2L (Item No: F05-07) A3R1B23"
"5137","CLOTH TAPE 24MM x 7Y RED ( ITEM NO : B02 01 CT24X7RD )"
"9459","CLP-310N,315W,CLX-3170FN,3175N- Magenta"
"7134","CLS Class Auto Hand Dryer1800 HD-116 (Item No: F13-08)"
"7133","CLS Classic Auto Hand Dryer1600 HD-115 (Item No: F13-07)"
"7472","CNI Fire Sens Menthola (Item No: E07-30) A3R1B144"
"21387","Collapsible Parking Pole PP002"
"4329","COLOUR POCKET FILE 230GSM RED ( ITEM NO : B11 61 RD )"
"3373","Coloured Plastic Key Tag (Item No: G04-22) A1R4B81"
"19026","COM AIO/BLACK/20""/I3-4170/4G/1TB/W10"
"4351","COMB BINDER 28MM X 21 RING ( ITEM NO : B11 73 )"
"4352","COMB BINDER 32MM X 21 RING ( ITEM NO : B11 74 )"
"4353","COMB BINDER 45MM X 21 RING ( ITEM NO : B11 75 )"
"4232","COMB BINDER 51MMX 21 RING ( ITEM NO : B11 76 )"
"4343","Comb Binding Plastic — A4, 10mm, 60sheets (Item No: B11-65) A1R4B52"
"4344","Comb Binding Plastic — A4, 12mm, 90sheets (Item No :B11-66) A1R4B53"
"4345","Comb Binding Plastic — A4, 14mm, 100sheets COMB-14MM (Item No :B11-67) A1R4B54"
"4346","Comb Binding Plastic — A4, 16mm, 120sheets (Item No :B11-68) A1R4B55"
"4347","Comb Binding Plastic — A4, 18mm, 130sheets (Item No :B11-69) A1R4B56"
"4348","Comb Binding Plastic — A4, 20mm, 140sheets (Item No :B11-70) A1R4B57"
"4349","Comb Binding Plastic — A4, 22mm, 170sheets (Item No :B11-71) A1R4B58"
"4350","Comb Binding Plastic — A4, 25mm, 225sheets (Item No :B11-72) A1R4B59"
"4341","Comb Binding Plastic — A4, 6mm, 25sheets (Item No: B11-63) A1R4B51"
"4342","Comb Binding Plastic — A4, 8mm, 45sheets (Item No: B11-64) A1R1B126"
"18516","COMBO (FIBERGLASS) - Size : 1100mm(W) x 380mm(D) x 900mm(H) # Label are not included (made to order) -- • c/w sticker  PE liner. (Item No: G01-313)"
"18517","COMBO (FIBERGLASS) - Size : 1100mm(W) x 380mm(D) x 900mm(H) # Label are not included (made to order) -- • w/o sticker / with PE liner (Item No: G01-314)"
"18452","Compact Network and Wireless Scanner"
"21382","Compact Towel"
"5681","Complaint And Suggestion Box - WB605 - 29H x 12W x 22D (Item No: G04-06) A1R5B93"
"5828","Complaint And Suggestion Box - WB615 - 34H x 13W x 16D (Item No: G04-17)"
"18229","Compress T-Shirt - PCC 17/6 till 31/7"
"21422","Computer form 1Ply 3Up-Woodfree 1000Fans"
"3582","Computer Form 9.5 x 11 1 Ply NCR 1000 Fans"
"3584","Computer Form 9.5 x 11 2 Ply 2UP NCR 500 Fans"
"3583","Computer Form 9.5 x 11 2 Ply NCR 500 Fans"
"3586","Computer Form 9.5 x 11 2 Ply NCR 500 Fans - White/Pink"
"3587","Computer Form 9.5 x 11 2 Ply NCR 500 Fans - White/Yellow"
"3585","Computer Form 9.5 x 11 3 Ply NCR 270 Fans"
"3162","Computer Form 9.5x11 3 Ply 300 Fans - White/Green/Pink"
"5073","Conference Flip Chart FC23R - 111-198H x 66W x 61-98D - Black (Item No: G05-05)"
"5165","Conference Flip Chart FC23R - 111-198H x 66W x 61-98D - White (Item No: G05-22)"
"8080","Conference Flip Chart FC34R (Item No: G05 57)"
"5164","Conference Flip Chart FC34R - 148-200H x 96W x 61-98D - White (Item No: G05-21)"
"5793","Conference Flip Chart FC34R - 188-218H x 65W x 65D (Item No: G05-32)"
"2229","COOLER MASTER NOTEBOOK INIVERSAL ADAPTER"
"2230","Cooler Master Notepal L100 R9-NBC (Item No: CM L100) A4R3B4- while stock last"
"7291","Corner Guard (Large) (Item No:F14-25 L)"
"7290","Corner Guard (Small) (Item No:F14-25 S)"
"4296","Corner Rounder Punch — Mini Corner Cutter CBE-21145 (Item No: B12-11) A1R3B83"
"3890","Cotton Tape - 10 Rolls / Pack - Pink (Item No: B01-09 CT-PK) A1R2B9"
"3891","Cotton Tape - 10 Rolls / Pack - White (Item No: B01-09 CT-W) A1R2B9"
"4187","Cotton Twine (Item No: B11-12) A1R2B47"
"5757","Counterfeit Money Detector AD-2038 (Item No: G02-07)  A7R1B40"
"19894","COUPON"
"18275","Coupon Code-05/FOC RM100 KFC Vch"
"18282","Coupon Code-06/FOC RM50 Shopping Vch"
"18283","Coupon Code-07/FOC RM100 Shopping Vch"
"5206","Cream Crackers 3kg (Include Tin) (Item No: E04-02) A2R1B57"
"18297","CREDIT CARD"
"18378","Crown Birdcage Cart LD-BCT-417/GP (Item No: G01-199)"
"6982","Crown Birdcage Cart LD-BCT-417/GP (Item No:G10-199)"
"6519","CT202268 DPCP115/116/225 Cyan 0.7k"
"6520","CT202269 DPCP115/116/225 Magenta 0.7k"
"6521","CT202270 DPCP115/116/225 Yellow 0.7k"
"4165","Curved and Flexible Ruler — 30cm (Item No: B11-08) A1R3B107"
"4166","Curved and Flexible Ruler — 40cm (Item No: B11-09) A1R3B108"
"5506","CUTIE COMPACT TISSUE 10 ROLL per PACK (Item No: F09 11）"
"5507","Cutie Compact Twin Ply Tissue Roll - 3 x 30 Rolls"
"18165","CUTLERY SET"
"4297","Cutting Mat — A3 Size, 457 x 305mm (Item No: B12-13) A1R1B128"
"4298","Cutting Mat — A4 Size, 305 x 229mm (Item No: B12-14) A1R3B173"
"3592","Cw2301 F5 Pvc Cover Note Book 160P (Item No: C02-01) A1R4B116"
"3593","Cw2302 F5 Pvc Cover Note Book 200P (Item No: C02-02) A1R4B1170P"
"3594","Cw2303 F5 Pvc Cover Note Book 240P (Item No: NB-0013)"
"3595","Cw2304 F5 Pvc Cover Note Book 280P (Item No: C02-04) A1R4B118"
"3596","Cw2305 A4 Pvc Cover Note Book 160P (Item No: C02-05) A1R4B119"
"3597","Cw2306 A4 2Pvc Cover Note Book 200P (Item No: C02-06) A1R4B120"
"3598","Cw2307 A4 Pvc Cover Note Book 240P (Item No: C02-07) A1R4B121"
"3599","Cw2308 A4 Pvc Cover Note Book 280P (Item No: C02-08) A1R4B122"
"3600","Cw2501 F5 Exercise Book 80P (Item No: NB-0019) A1R4B165"
"3601","Cw2502 F5 Exercise Book 100p (Item No: C02-10) A1R4B123"
"3602","Cw2503 F5 Exercise Book 120P (Item No: C02-11) A1R4B130"
"3614","Cw2504 F5 Exercise Book 200P (Item No: C02-12) A1R4B131"
"3615","Cw2506 A4 Exercise Book 80P (Item No: C02-13) A1R4B124"
"3616","Cw2507 A4 Exercise Book 120P (Item No: C02-14) A1R4B125"
"3617","Cw2508 A4 Exercise Book 160P (Item No: C02-15) A1R4B126"
"3618","Cw2509 A4 Exercise Book 100P (Item No: C02-16) A1R4B127"
"3619","Cw2510 A4 Exercise Book 200P (Item No: C02-17) A1R4B129"
"8365","Cyan CLP-680ND/NW/CLX6260ND/FD/FR/FW 1.5"
"2122","Cyan ink for SP10600"
"21364","D Super Heavy Duty Battery"
"4002","D'Arte Mural Colour - Normal - Small - Black (Item No: B05-59 BLK) A1R2B187 EOL-24/10/2016"
"4003","D'Arte Mural Colour - Normal - Small - Brilliant Red (Item No: B05-59 BR) A1R2B187"
"4004","D'Arte Mural Colour - Normal - Small - Light Maroon (Item No: B05-59 LM) A1R2B187 EOL-24/10/2016"
"4006","D'Arte Mural Colour - Normal - Small - Ocean Blue (Item No: B05-59 OC) A1R2B187"
"4007","D'Arte Mural Colour - Normal - Small - Violet (Item No: B05-59 V)  A1R2B187 EOL-24/10/2016"
"4008","D'Arte Mural Colour - Normal - Small - White (Item No: B05-59 W) A1R2B187 EOL-24/10/2016"
"4009","D'Arte Mural Colour - Normal - Small - Yellow (Item No: B05-59 Y) A1R2B187"
"4005","D'Arte Mural Colour - Special - Small - Navy Blue (Item No: B05-59 NBL) A1R2B187"
"6225","D'ARTE MURAL COLOUR SMALL GREEN ( ITEM NO : B05 59 GR )"
"6228","D'ARTE MURAL COLOUR SMALL M"
"6227","D'ARTE MURAL COLOUR SMALL ORANGE ( ITEM NO : B05 59 O )"
"6226","D'ARTE MURAL COLOUR SMALL PINK ( ITEM NO : B05 59 P )"
"7705","Daia Colour Shield Excellent Washing Power - 900g (Item No: F05-02 COLOUR) A3R1B68"
"7717","Daia Floral Freshness Excellent Washing Power - 2.5kg (Item No: F05-10 FLORAL) A3R1B85"
"5544","Daia Floral Freshness Excellent Washing Power - 900g (Item No: F05-02 FLORAL) A3R1B70"
"20771","Daia Lemon Citrus Powder 2.5kg ( ITEM NO : F05-14 )"
"5545","Daia Lemon Citrus Power Excellent Washing Power - 900g (Item No: F05-02 LEMON) A3R1B69"
"5845","Daily Flip Chart DT23 - 105-191H x 65W x 56-97D (Item No: G05-56) A8R1B23"
"5790","Daily Flip Chart DT34 - 141-225H x 90W x 57-88D (Item No: G05-29)"
"18576","Damas Polyethylene Bin 95L (Item No: G01-370)"
"8049","DARK COLOUR A4 80GSM PAPER - CS250 RED (Item No: C01 02 RD)"
"5713","DASH-CLIP 5 for Smartphone (4-6) (Item no: D09-06) A4R2B120"
"4902","DASH-N5 for Smartphone (4-6) (Item no: D09-01) A4R2B116"
"5695","DASH-NT for Tablet - 4-11 (5 (Item no: D09-05) A4R2B117"
"1853","DATA PRODUCT 8524 (O) RIBBON"
"7996","DATA PRODUCT 8524 (O) RIBBON"
"7997","DATA PRODUCT 8524 (O) RIBBON"
"7998","DATA PRODUCT 8524 (O) RIBBON"
"8301","Decamax Chinese Calligraphy Brush"
"20790","DECAMAX CHINESE CALLIGRAPHY BRUSH DBB169 ( ITEM NO : A07-08 )"
"5890","Decamax Magnifying Glass 1025- 60MM"
"5891","Decamax Magnifying Glass 1026- 75MM ( ITEM NO : B01 36/75MM )"
"5928","Decamax Magnifying Glass 1027- 90MM ( ITEM NO : B01 36/90MM )"
"3541","Deep Color A4 80gsm Paper CS200 - Gold (Item No: C01-02 GOLD) A5R1B6"
"3542","Deep Color A4 80gsm Paper CS210 - Lemon (Item No: C01-02 LEMON) A5R1B6"
"3539","Deep Color A4 80gsm Paper CS220 - Dark Blue (Item No: C01-02 D.BL) A5R1B6"
"3540","Deep Color A4 80gsm Paper CS230 - Dark Green (Item No: C01-02 D.GR) A5R1B6"
"3543","Deep Color A4 80gsm Paper CS240 - Orange (Item No: C01-02 OR) A5R1B6"
"3538","Deep Color A4 80gsm Paper CS250 - Red (Item No: C01-02 C.R) A5R1B6"
"3537","Deep Color A4 80gsm Paper CS401 - Black (Item No: C01-02 BK) A5R1B6"
"6815","DEL-3020M-G32504G50-W87-1Y"
"6816","DEL-3020M-i3154G50-W87-1Y"
"6818","DEL-3020M-i3164G50-W87-PRO"
"6817","DEL-3020M-i3164G50-W87O-PRO"
"6820","DEL-3020M-i5594G1T-W87-PRO"
"6819","DEL-3020M-i5594G1T-W87O-PRO"
"6821","DEL-3020MICRO-i3164G50-W87-PRO"
